TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;9,30;;-4,18;1,08;0,40;30,10;1,60;-22,81;59,46;100,37;40,90;0,75;0,95;-4,92;-0,52;0,74;-25,92;-9,58;-0,51;0,37;0,62;0,42;0,13;;1.278.320,65;8,58;-2,22;-0,04;1.100.123.188,80
ABCB4;25,60;6,16;6,25;1,06;0,11;25,50;17,06;15,50;5,68;5,68;;;0,97;-2,96;-0,11;0,05;16,95;1,73;;0,10;0,91;0,11;18,70;17,80;15.944.442,80;24,15;4,09;-0,34;6.065.564.057,60
ABEV3;12,35;5,91;12,90;2,16;1,41;50,30;22,59;18,29;10,45;9,70;-0,75;-0,15;2,36;52,49;-1,94;1,11;16,71;10,94;18,63;0,65;0,34;0,60;10,72;15,72;364.840.355,75;5,73;0,96;0,85;194.559.841.057,40
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;0,55;;-6,24;0,84;0,18;12,62;9,03;-3,39;2,34;5,86;3,51;1,26;0,21;0,83;-0,55;1,46;-13,42;-2,86;10,53;0,21;0,79;0,84;;;1.491.281,45;0,66;-0,09;-0,03;683.322.163,15
AESB3;9,62;;36,70;1,30;0,29;35,54;28,78;4,90;6,25;16,21;9,96;2,06;1,80;17,73;-0,35;1,11;3,53;0,80;5,04;0,23;0,72;0,16;;;21.576.459,60;7,43;0,26;-0,54;5.790.540.731,82
AFLT3;7,21;3,64;14,84;1,74;1,45;57,31;45,58;44,72;14,57;14,19;-0,38;-0,05;6,64;14,91;-1,81;1,98;11,71;9,80;10,57;0,84;0,16;0,22;24,96;19,61;7.059,13;4,15;0,49;-0,20;454.840.687,00
AGRO3;25,01;12,84;10,01;1,17;0,73;30,65;20,17;20,86;10,35;12,21;1,85;0,21;2,09;3,58;-1,19;2,14;11,68;7,31;7,59;0,63;0,37;0,35;27,22;15,22;7.246.805,00;21,40;2,50;-0,23;2.568.112.934,44
AGXY3;2,29;1,73;-1,55;0,38;0,05;12,31;3,90;-2,43;0,96;3,56;2,59;1,03;0,04;1,71;-0,23;1,04;-24,61;-3,22;11,82;0,13;0,87;1,33;;;759.187,10;6,00;-1,48;-0,01;391.189.224,81
AHEB3;19,00;;1,67;9,72;0,44;33,84;21,93;17,66;1,34;1,32;-0,02;-0,17;0,29;2,84;-0,77;1,55;582,53;26,18;533,83;0,04;0,96;1,48;20,77;;1.900,00;1,95;11,39;0,00;162.064.672,34
AHEB5;16,61;;1,46;8,50;0,38;33,84;21,93;17,66;1,18;1,32;-0,02;-0,17;0,26;2,48;-0,67;1,55;582,53;26,18;533,83;0,04;0,96;1,48;20,77;;1.661,00;1,95;11,39;0,00;162.064.672,34
AHEB6;17,02;;1,49;8,71;0,39;33,84;21,93;17,66;1,20;1,32;-0,02;-0,17;0,26;2,54;-0,69;1,55;582,53;26,18;533,83;0,04;0,96;1,48;20,77;;1.702,00;1,95;11,39;0,00;162.064.672,34
ALLD3;9,27;10,41;11,36;0,56;0,25;12,55;3,39;1,31;4,40;5,68;1,28;0,16;0,15;0,86;-0,81;1,73;4,90;2,20;7,91;0,45;0,55;1,67;14,71;32,13;833.683,05;16,66;0,82;3,71;864.154.795,14
ALOS3;23,78;2,18;4,35;0,93;0,49;96,37;264,05;140,12;2,31;2,03;-0,28;-0,11;6,10;13,30;-0,54;1,58;21,32;11,20;27,21;0,53;0,43;0,08;25,65;86,64;67.597.986,60;25,62;5,46;0,00;13.648.219.696,02
ALPA3;9,70;;-23,53;1,23;0,84;40,37;-9,97;-7,36;-17,35;-19,12;-2,17;0,15;1,73;2,98;-1,38;3,51;-5,22;-3,56;-8,00;0,68;0,32;0,48;2,36;;39.300,53;7,89;-0,41;0,14;6.471.105.363,55
ALPA4;9,25;;-22,44;1,17;0,80;40,37;-9,97;-7,36;-16,55;-19,12;-2,17;0,15;1,65;2,84;-1,32;3,51;-5,22;-3,56;-8,00;0,68;0,32;0,48;2,36;;32.617.919,85;7,89;-0,41;0,14;6.471.105.363,55
ALPK3;4,49;;-9,00;2,56;0,38;29,90;10,81;-8,39;6,98;15,63;8,65;3,17;0,75;-3,25;-0,44;0,55;-28,46;-4,21;7,28;0,15;0,85;0,50;3,17;;511.427,75;1,75;-0,50;0,26;974.437.872,25
ALSC3;27,75;;38,57;2,20;1,20;75,71;65,32;27,78;16,41;14,85;-1,56;-0,21;10,72;9,41;-1,43;5,39;5,69;3,12;11,21;0,55;0,44;0,11;2,54;19,34;;12,64;0,72;0,58;5.694.242.307,75
ALUP11;30,80;5,84;12,60;1,24;0,33;75,83;71,87;23,53;4,13;8,04;3,91;1,18;2,97;3,70;-0,41;1,89;9,87;2,63;9,39;0,27;0,62;0,11;20,04;17,61;25.411.645,85;24,75;2,44;-0,59;9.386.563.894,40
ALUP3;10,32;5,81;12,67;1,25;0,33;75,83;71,87;23,53;4,15;8,04;3,91;1,18;2,98;3,71;-0,41;1,89;9,87;2,63;9,39;0,27;0,62;0,11;20,04;17,61;175.717,50;8,25;0,81;-0,60;9.386.563.894,40
ALUP4;10,24;5,86;12,57;1,24;0,33;75,83;71,87;23,53;4,12;8,04;3,91;1,18;2,96;3,69;-0,41;1,89;9,87;2,63;9,39;0,27;0,62;0,11;20,04;17,61;206.500,90;8,25;0,81;-0,59;9.386.563.894,40
AMAR3;1,83;;-0,21;1,16;0,05;35,54;-16,35;-26,68;-0,34;-3,38;-3,04;10,33;0,06;-0,38;-0,08;0,75;-554,09;-24,09;-27,15;0,04;0,96;0,90;-0,89;;2.118.838,95;1,57;-8,71;0,00;125.480.505,06
AMBP3;14,00;0,96;-18,43;2,36;0,22;23,51;18,46;-2,69;2,69;7,87;5,19;4,56;0,50;0,93;-0,39;2,30;-12,82;-1,21;8,16;0,09;0,84;0,45;83,52;;14.825.970,85;5,92;-0,76;0,08;2.338.586.166,00
AMER3;0,61;;-0,04;-0,02;0,02;19,46;-30,26;-50,03;-0,07;-2,21;-2,14;;0,02;-0,02;-0,04;0,34;-48,42;-41,26;202,73;-0,85;1,85;0,82;32,64;;8.256.992,30;-29,55;-14,31;0,00;550.542.996,83
ANDG3B;28,82;;59,95;2,23;1,88;47,12;179,06;45,82;15,34;8,60;0,93;0,13;27,47;-25,32;-1,93;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-38,09;;12,94;0,48;-0,78;1.651.867.985,68
ANDG4B;0,00;;0,00;0,00;0,00;47,12;179,06;45,82;0,00;8,60;0,93;0,13;0,00;0,00;0,00;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-38,09;;12,94;0,48;0,00;1.651.867.985,68
ANIM3;4,88;;-21,12;0,77;0,20;57,97;10,96;-2,54;4,90;14,84;9,94;1,57;0,54;11,27;-0,25;1,10;-3,66;-0,94;0,24;0,26;0,70;0,37;27,79;;24.258.800,35;6,32;-0,23;0,28;1.970.879.768,40
APER3;44,32;0,73;34,17;1,06;0,62;100,00;11,00;5,02;15,61;15,26;-0,35;-0,02;1,72;-28,54;-0,78;0,90;3,12;1,82;5,96;0,58;0,42;0,36;22,90;;108.760,32;41,62;1,30;-1,40;508.799.538,88
APTI3;197,64;;-0,12;0,02;0,01;92,39;-162,78;-88,96;-0,07;-0,52;0,27;-0,07;0,11;0,02;-0,01;9,26;-14,45;-6,44;-28,38;0,45;0,55;0,07;4,07;;;11.460,45;-1.656,52;0,00;44.442.750,00
APTI4;3.500,00;;-2,11;0,31;0,14;92,39;-162,78;-88,96;-1,15;-0,52;0,27;-0,07;1,88;0,38;-0,23;9,26;-14,45;-6,44;-28,38;0,45;0,55;0,07;4,07;;;11.460,45;-1.656,52;0,00;44.442.750,00
ARML3;12,06;0,29;24,77;3,44;1,05;48,07;34,23;13,57;9,82;13,15;3,33;1,17;3,36;6,18;-1,53;2,22;13,89;4,25;12,06;0,31;0,69;0,31;;;7.065.084,60;3,51;0,49;0,73;4.172.953.454,46
ARZZ3;62,28;3,10;17,97;2,39;1,23;53,60;11,50;8,13;12,70;13,52;0,82;0,16;1,46;13,54;-2,34;1,23;13,30;6,83;13,38;0,51;0,48;0,84;25,49;20,02;124.880.050,30;26,05;3,47;-1,19;6.912.407.749,68
ASAI3;14,18;0,35;20,31;4,43;0,46;16,45;5,04;1,53;6,14;9,24;3,10;2,24;0,31;-5,61;-0,68;0,79;21,83;2,28;16,55;0,10;0,90;1,50;;;122.407.998,85;3,20;0,70;-0,50;19.168.994.776,00
ATMP3;2,01;;0,05;-3,20;0,04;-31,36;-45,63;347,29;-0,35;-1,37;-1,02;;0,16;-3,08;-0,05;0,96;-6.969,53;76,61;-72,03;-0,01;1,01;0,22;-16,95;;51.382,95;-0,63;43,76;0,00;53.687.815,56
ATOM3;2,37;13,52;-696,51;3,08;2,01;92,38;-4,89;-0,35;-49,19;-31,24;17,95;-1,13;2,40;2,18;-91,29;17,09;-0,44;-0,29;-8,88;0,65;0,35;0,83;;;53.886,60;0,77;0,00;6,91;56.417.608,26
AURA33;38,91;4,93;10,75;1,62;0,65;36,53;24,61;12,67;5,53;6,74;1,21;0,35;1,36;4,35;-1,06;1,64;15,08;6,07;12,15;0,40;0,60;0,48;32,13;68,75;1.967.884,10;24,00;3,62;-0,29;2.752.589.118,60
AURE3;11,95;28,45;5,89;0,86;0,38;21,10;24,36;34,01;8,23;9,13;0,90;0,09;2,00;3,21;-0,51;1,92;14,52;6,50;0,61;0,45;0,55;0,19;;;50.000.048,50;13,96;2,03;0,01;11.950.000.000,00
AVLL3;3,80;;-1,62;-1,17;0,55;32,90;-54,45;-118,56;-3,53;-8,38;-4,85;;1,92;-0,80;-0,75;0,28;-71,88;-34,00;-43,28;-0,47;1,47;0,29;19,61;;50.630,08;-3,26;-2,34;-0,28;742.254.231,80
AZEV3;1,32;;-5,27;1,58;0,37;11,50;-8,21;-8,58;-5,50;-5,95;-1,02;0,29;0,45;-5,70;-0,62;0,86;-30,05;-6,99;-43,18;0,23;0,77;0,82;43,23;;622.152,25;0,83;-0,25;0,01;198.323.897,76
AZEV4;1,11;;-4,43;1,33;0,31;11,50;-8,21;-8,58;-4,62;-5,95;-1,02;0,29;0,38;-4,79;-0,52;0,86;-30,05;-6,99;-43,18;0,23;0,77;0,82;43,23;;3.221.988,25;0,83;-0,25;0,01;198.323.897,76
AZUL4;12,91;;-13,37;-0,77;0,83;21,10;12,33;-6,75;7,31;13,29;11,28;;0,90;-2,01;-1,19;0,42;-5,74;-6,23;42,22;-1,09;2,09;0,92;15,41;;161.511.502,10;-16,83;-0,97;0,30;4.494.409.898,34
B3SA3;11,74;3,76;15,71;3,28;1,38;85,66;51,52;40,19;12,25;11,63;-0,62;-0,17;6,31;12,15;-2,16;1,46;20,86;8,82;12,22;0,42;0,58;0,22;22,44;26,63;488.770.805,35;3,58;0,75;-7,24;66.289.910.000,00
BAHI3;9,27;;-3,01;5,68;0,39;43,42;-6,44;-21,49;-10,06;-17,41;-7,34;4,14;0,65;-1,04;-0,41;0,13;-188,32;-13,00;-10,59;0,07;0,91;0,60;56,84;;42.638,11;1,63;-3,07;0,26;244.640.695,14
BALM3;11,23;0,98;-30,18;0,75;0,44;60,04;10,70;-1,99;5,62;3,65;-1,66;-0,22;0,60;0,92;-1,50;3,08;-2,48;-1,46;7,19;0,59;0,41;0,73;8,44;;4.691,18;15,00;-0,37;0,26;103.978.000,00
BALM4;9,99;1,10;-26,84;0,67;0,39;60,04;10,70;-1,99;5,00;3,65;-1,66;-0,22;0,53;0,82;-1,33;3,08;-2,48;-1,46;7,19;0,59;0,41;0,73;8,44;;6.900,00;15,00;-0,37;0,24;103.978.000,00
BAUH4;79,79;1,52;-146,87;4,22;2,55;21,97;4,34;-1,30;44,00;41,67;-2,33;-0,22;1,91;29,59;-4,69;1,23;-2,87;-1,74;-2,68;0,60;0,40;1,33;3,33;;14.817,25;18,93;-0,54;1,12;416.681.093,38
BAZA3;102,00;5,23;4,79;0,98;0,13;26,11;45,99;30,61;3,19;3,19;;;1,47;4,60;-0,14;;20,56;2,80;;0,14;0,86;0,09;17,64;79,28;383.547,05;103,67;21,31;1,00;5.717.948.130,00
BBAS3;56,10;8,30;4,83;0,97;0,07;32,66;15,94;12,40;3,75;3,75;;;0,60;2,81;-0,07;14,76;20,10;1,50;;0,07;0,92;0,12;9,97;25,65;525.860.733,05;57,82;11,62;0,22;160.749.894.822,00
BBDC3;12,62;8,16;9,70;0,81;0,07;30,94;3,95;6,18;15,19;16,09;;;0,60;0,58;-0,08;11,40;8,33;0,73;;0,09;0,91;0,12;8,37;-4,12;108.811.978,20;15,62;1,30;-0,23;142.218.867.942,39
BBDC4;14,11;8,03;10,85;0,90;0,08;30,94;3,95;6,18;16,98;16,09;;;0,67;0,65;-0,09;11,40;8,33;0,73;;0,09;0,91;0,12;8,37;-4,12;398.307.520,65;15,62;1,30;-0,26;142.218.867.942,39
BBML3;3.936,42;;48.754,69;149.535,60;154,10;6,84;2,69;0,20;3.576,72;3.586,40;9,67;404,48;96,25;-869,12;-250,59;0,68;306,71;0,32;5,37;0,00;1,00;1,60;41,29;1,17;;0,03;0,08;-384,83;160.451.699.191,56
BBSE3;32,68;8,78;8,54;6,13;4,03;;;;7,53;7,53;;;;37,79;-5,59;1,61;71,80;47,15;;0,66;0,34;0,00;;13,59;148.137.514,50;5,33;3,83;0,24;65.360.000.000,00
BDLL3;13,00;;1,48;-0,13;0,03;-28,71;-67,71;30,27;-0,66;-5,55;-5,06;;0,45;-1,49;-0,06;0,96;-9,03;2,24;-345,45;-0,25;1,25;0,07;-27,58;;7.800,00;-97,25;8,78;0,01;15.339.556,00
BDLL4;7,50;;0,85;-0,08;0,02;-28,71;-67,71;30,27;-0,38;-5,55;-5,06;;0,26;-0,86;-0,04;0,96;-9,03;2,24;-345,45;-0,25;1,25;0,07;-27,58;;13.403,80;-97,25;8,78;0,01;15.339.556,00
BEEF11;3,62;;6,02;3,50;0,08;19,88;7,42;1,32;1,08;6,42;4,38;14,28;0,08;0,31;-0,20;1,87;58,14;1,41;9,40;0,02;0,96;1,06;20,68;;;1,03;0,60;-0,11;4.165.964.172,02
BEEF3;6,86;8,03;11,41;6,63;0,16;19,88;7,42;1,32;2,04;6,42;4,38;14,28;0,15;0,59;-0,39;1,87;58,14;1,41;9,40;0,02;0,96;1,06;20,68;;70.076.403,05;1,03;0,60;-0,20;4.165.964.172,02
BEES3;8,60;6,66;7,90;1,29;0,07;27,82;9,27;6,64;5,66;5,86;;;0,52;0,85;-0,07;;16,33;0,83;;0,05;0,95;0,12;12,53;15,49;136.181,10;6,67;1,09;6,64;2.811.946.279,20
BEES4;9,72;5,90;8,93;1,46;0,07;27,82;9,27;6,64;6,40;5,86;;;0,59;0,96;-0,08;;16,33;0,83;;0,05;0,95;0,12;12,53;15,49;36.887,60;6,67;1,09;7,50;2.811.946.279,20
BFRE11;0,00;;0,00;0,00;0,00;31,58;170,29;145,51;0,00;;;;0,00;0,00;0,00;;9,21;8,19;;0,89;0,10;0,06;;13,07;;302.450,49;27.857,74;0,00;
BFRE12;0,00;;0,00;0,00;0,00;31,58;170,29;145,51;0,00;;;;0,00;0,00;0,00;;9,21;8,19;;0,89;0,10;0,06;;13,07;;302.450,49;27.857,74;0,00;
BGIP3;27,29;3,84;7,81;0,79;0,05;35,73;5,88;5,19;6,89;6,35;;;0,41;-0,39;-0,11;0,77;10,09;0,70;;0,07;0,93;0,13;8,79;-6,20;4.971,33;34,66;3,50;0,08;447.418.865,04
BGIP4;23,00;5,01;6,58;0,66;0,05;35,73;5,88;5,19;5,81;6,35;;;0,34;-0,33;-0,09;0,77;10,09;0,70;;0,07;0,93;0,13;8,79;-6,20;35.008,06;34,66;3,50;0,06;447.418.865,04
BHIA3;6,97;;-0,37;0,15;0,02;28,99;-0,55;-5,91;-3,97;-45,96;-41,99;1,58;0,02;-0,14;-0,04;0,74;-40,32;-5,54;-11,42;0,14;0,86;0,94;3,76;;52.622.282,50;46,63;-18,80;0,00;662.732.685,03
BIDI11;10,40;;-238,07;1,08;0,23;50,04;-13,62;-5,22;-91,21;-91,21;;;12,42;;-0,24;;-0,45;-0,10;;0,22;0,78;0,02;5,80;;;9,67;-0,04;0,13;8.991.139.764,53
BIDI3;3,40;;-233,49;1,06;0,23;50,04;-13,62;-5,22;-89,46;-91,21;;;12,19;;-0,24;;-0,45;-0,10;;0,22;0,78;0,02;5,80;;;3,22;-0,01;0,12;8.991.139.764,53
BIDI4;3,41;;-234,18;1,06;0,23;50,04;-13,62;-5,22;-89,72;-91,21;;;12,22;;-0,24;;-0,45;-0,10;;0,22;0,78;0,02;5,80;;;3,22;-0,01;0,12;8.991.139.764,53
BIOM3;9,91;;-14,72;12,70;3,70;18,28;-60,40;-68,60;-16,72;-18,17;-1,46;1,11;10,10;36,17;-5,77;1,40;-86,26;-25,16;-29,62;0,29;0,71;0,37;299,61;;1.195.486,25;0,78;-0,67;0,96;1.256.999.076,71
BLAU3;11,98;2,00;6,79;1,09;0,70;39,36;29,85;23,41;5,33;5,65;0,32;0,07;1,59;1,86;-1,48;3,44;16,03;10,30;11,80;0,64;0,36;0,44;;;3.647.022,95;11,01;1,76;7,23;2.149.139.389,22
BLUT3;5,14;;-5,63;0,46;0,14;;;;-6,17;-4,91;-1,59;0,12;;-1,08;-0,14;0,00;-8,15;-2,46;-6,65;0,30;0,70;0,00;;;;11,21;-0,91;0,20;14.115.600,06
BLUT4;1,52;;-1,66;0,14;0,04;;;;-1,82;-4,91;-1,59;0,12;;-0,32;-0,04;0,00;-8,15;-2,46;-6,65;0,30;0,70;0,00;;;;11,21;-0,91;0,06;14.115.600,06
BMEB3;22,71;5,28;8,27;1,63;0,13;52,09;7,94;6,39;6,66;6,91;;;0,53;1,19;-0,15;;19,66;1,59;;0,08;0,92;0,25;5,94;31,72;107.989,69;13,96;2,74;0,17;2.469.599.054,44
BMEB4;24,95;5,29;9,09;1,79;0,14;52,09;7,94;6,39;7,32;6,91;;;0,58;1,31;-0,16;;19,66;1,59;;0,08;0,92;0,25;5,94;31,72;690.230,20;13,96;2,74;0,18;2.469.599.054,44
BMGB4;3,42;10,98;9,06;0,48;0,05;35,71;0,71;3,05;39,21;39,21;;;0,28;;-0,05;;5,32;0,50;;0,09;0,91;0,16;19,34;78,00;2.236.798,85;7,10;0,38;0,05;1.994.654.845,62
BMIN3;20,01;;10,07;0,70;0,37;59,27;33,24;26,08;7,90;7,64;;;2,63;81,34;-0,38;;7,00;3,71;;0,53;0,47;0,14;16,78;;8.555,29;28,39;1,99;0,22;93.385.014,22
BMIN4;15,55;;7,82;0,55;0,29;59,27;33,24;26,08;6,14;7,64;;;2,04;63,21;-0,29;;7,00;3,71;;0,53;0,47;0,14;16,78;;4.377,42;28,39;1,99;0,17;93.385.014,22
BMKS3;396,98;14,56;8,28;0,88;0,77;28,02;25,71;136,17;43,84;5,64;-38,20;-0,77;11,27;1,05;-3,15;36,30;10,66;9,28;-1,63;0,87;0,13;0,07;2,51;22,12;20.042,85;450,03;47,95;-1,97;180.526.655,00
BMOB3;13,77;;17,48;1,11;0,86;24,00;7,50;5,24;12,22;6,76;-5,46;-0,50;0,92;1,84;-2,57;3,35;6,35;4,92;4,52;0,78;0,22;0,94;;;4.363.084,45;12,41;0,79;-0,81;1.198.040.838,84
BNBR3;106,50;;4,07;0,90;0,14;47,54;42,45;25,39;2,44;2,44;;;1,03;3,63;-0,15;;22,00;3,48;;0,16;0,84;0,14;8,76;25,82;53.312,82;118,87;26,16;0,31;9.198.560.916,00
BOAS3;7,95;;15,22;1,83;1,70;56,53;19,25;32,39;25,60;18,69;-6,92;-0,50;4,93;3,34;-3,80;12,37;12,04;11,16;4,65;0,93;0,07;0,34;8,81;74,34;53.310.276,50;4,34;0,52;5,59;4.212.250.617,75
BOBR3;0,00;;0,00;0,00;0,00;39,60;15,89;7,28;0,00;2,74;1,55;;0,00;0,00;0,00;0,84;-149,20;11,92;59,94;-0,08;1,08;1,64;6,05;-3,28;;-0,28;0,41;0,00;278.970.428,74
BOBR4;2,27;;5,51;-8,22;0,66;39,60;15,89;7,28;2,52;2,74;1,55;;0,40;-6,85;-1,28;0,84;-149,20;11,92;59,94;-0,08;1,08;1,64;6,05;-3,28;319.600,65;-0,28;0,41;-0,02;278.970.428,74
BPAC11;35,51;2,20;15,40;2,85;0,32;19,88;23,13;19,91;13,26;13,26;;;3,07;22,11;-3,27;1,02;18,51;2,07;;0,11;0,89;0,10;46,00;33,74;259.411.356,20;12,46;2,31;0,65;136.194.106.214,43
BPAC3;17,35;1,50;22,58;4,18;0,47;19,88;23,13;19,91;19,43;13,26;;;4,49;32,41;-4,80;1,02;18,51;2,07;;0,11;0,89;0,10;46,00;33,74;93.487,80;4,15;0,77;0,96;136.194.106.214,43
BPAC5;9,01;2,89;11,73;2,17;0,24;19,88;23,13;19,91;10,09;13,26;;;2,33;16,83;-2,49;1,02;18,51;2,07;;0,11;0,89;0,10;46,00;33,74;76.722,90;4,15;0,77;0,50;136.194.106.214,43
BPAN4;9,39;2,29;19,15;1,62;0,22;49,84;4,88;4,32;16,93;16,93;;;0,83;;-0,22;;8,47;1,16;;0,14;0,86;0,27;8,24;41,40;28.482.344,65;5,79;0,49;-2,27;11.916.568.145,10
BPAR3;182,07;;7,65;0,94;0,10;48,75;13,16;7,91;4,59;4,59;;;0,60;6,24;-0,11;;12,30;1,36;;0,11;0,89;0,17;4,66;-0,41;;193,58;23,82;-0,44;1.733.606.633,43
BPAT33;44,05;;6,98;0,66;0,09;51,56;21,77;5,61;1,80;1,80;;;0,39;;-0,12;;9,46;1,35;;0,14;0,86;0,24;14,99;-18,89;;66,71;6,31;-0,11;1.533.769.021,00
BPHA3;0,62;;0,06;-0,24;0,99;98,02;1.029,99;13.896,67;0,80;1,66;0,85;;8,28;-0,38;-1,18;0,06;-402,50;1.669,02;-36,75;-4,15;5,15;0,12;-68,85;;;-2,58;10,40;0,00;70.110.298,74
BRAP3;20,10;13,67;3,72;0,98;0,97;;;;3,84;3,69;-0,24;-0,06;;17,20;-1,04;5,31;26,44;26,09;25,51;0,99;0,01;0,00;;-1,84;2.393.656,90;20,41;5,40;-0,06;8.090.020.827,88
BRAP4;20,84;14,50;3,86;1,02;1,01;;;;3,98;3,69;-0,24;-0,06;;17,84;-1,08;5,31;26,44;26,09;25,51;0,99;0,01;0,00;;-1,84;94.946.511,90;20,41;5,40;-0,06;8.090.020.827,88
BRBI11;16,50;6,18;11,88;2,23;0,18;17,13;2,90;9,24;37,92;33,37;-4,55;-0,27;1,10;;-0,19;;18,78;1,55;-2,15;0,08;0,92;0,17;;;3.410.745,95;7,39;1,39;11,42;1.732.429.116,00
BRBI3;0,00;;0,00;0,00;0,00;17,13;2,90;9,24;0,00;33,37;-4,55;-0,27;0,00;;0,00;;18,78;1,55;-2,15;0,08;0,92;0,17;;;;2,46;0,46;0,00;1.732.429.116,00
BRBI4;0,00;;0,00;0,00;0,00;17,13;2,90;9,24;0,00;33,37;-4,55;-0,27;0,00;;0,00;;18,78;1,55;-2,15;0,08;0,92;0,17;;;;2,46;0,46;0,00;1.732.429.116,00
BRFS3;15,97;;-7,28;1,90;0,45;14,97;-0,74;-6,84;-66,95;-94,15;-27,20;0,77;0,50;4,24;-0,87;1,29;-26,15;-6,23;-1,23;0,24;0,75;0,91;13,70;;144.254.751,20;8,39;-2,19;-0,04;26.869.097.738,62
BRGE11;13,18;;20,41;0,73;0,33;-4.173,02;-192,28;1.340,82;-142,33;82,44;225,39;-1,15;273,66;0,87;-0,74;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;9.295,00;18,16;0,65;-0,52;974.940.393,52
BRGE12;13,47;;20,86;0,74;0,34;-4.173,02;-192,28;1.340,82;-145,46;82,44;225,39;-1,15;279,68;0,89;-0,75;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;8.735,50;18,16;0,65;-0,53;974.940.393,52
BRGE3;13,50;;20,91;0,74;0,34;-4.173,02;-192,28;1.340,82;-145,78;82,44;225,39;-1,15;280,30;0,89;-0,75;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;39.834,14;18,16;0,65;-0,53;974.940.393,52
BRGE5;13,18;;20,41;0,73;0,33;-4.173,02;-192,28;1.340,82;-142,33;82,44;225,39;-1,15;273,66;0,87;-0,74;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;1.960,25;18,16;0,65;-0,52;974.940.393,52
BRGE6;12,92;;20,01;0,71;0,32;-4.173,02;-192,28;1.340,82;-139,52;82,44;225,39;-1,15;268,26;0,85;-0,72;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;5.375,50;18,16;0,65;-0,51;974.940.393,52
BRGE7;13,07;;20,24;0,72;0,33;-4.173,02;-192,28;1.340,82;-141,14;82,44;225,39;-1,15;271,37;0,86;-0,73;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;6.535,00;18,16;0,65;-0,51;974.940.393,52
BRGE8;13,17;;20,39;0,73;0,33;-4.173,02;-192,28;1.340,82;-142,22;82,44;225,39;-1,15;273,45;0,87;-0,74;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;5.268,00;18,16;0,65;-0,52;974.940.393,52
BRIN3;39,15;0,83;53,61;1,67;0,97;100,00;11,00;5,02;24,49;24,14;-0,35;-0,02;2,69;-44,79;-1,22;0,90;3,12;1,82;5,96;0,58;0,42;0,36;21,03;;;23,43;0,73;-2,20;798.299.859,15
BRIT3;4,59;0,70;15,67;1,39;0,66;46,79;21,28;11,15;8,21;11,13;2,92;0,50;1,75;5,09;-0,85;2,30;8,88;4,20;7,70;0,47;0,53;0,38;;;3.095.944,00;3,30;0,29;0,05;2.061.345.664,44
BRIV3;12,86;;20,75;0,66;0,04;15,61;2,39;1,58;13,69;13,55;;;0,33;0,60;-0,05;7,22;3,20;0,22;;0,07;0,93;0,14;20,48;2,02;32.430,73;19,39;0,62;1,08;1.128.165.604,64
BRIV4;12,54;;20,23;0,65;0,04;15,61;2,39;1,58;13,35;13,55;;;0,32;0,59;-0,05;7,22;3,20;0,22;;0,07;0,93;0,14;20,48;2,02;124.732,29;19,39;0,62;1,05;1.128.165.604,64
BRKM3;25,50;;-4,31;4,05;0,22;2,65;-4,95;-6,47;-5,64;-12,30;-6,61;4,75;0,28;1,55;-0,37;1,54;-93,87;-5,12;-11,04;0,05;0,95;0,79;14,40;;816.708,45;6,30;-5,91;0,01;20.536.123.276,20
BRKM5;26,10;;-4,41;4,14;0,23;2,65;-4,95;-6,47;-5,77;-12,30;-6,61;4,75;0,29;1,59;-0,38;1,54;-93,87;-5,12;-11,04;0,05;0,95;0,79;14,40;;129.255.303,55;6,30;-5,91;0,01;20.536.123.276,20
BRKM6;15,18;;-2,57;2,41;0,13;2,65;-4,95;-6,47;-3,35;-12,30;-6,61;4,75;0,17;0,92;-0,22;1,54;-93,87;-5,12;-11,04;0,05;0,95;0,79;14,40;;2.317,50;6,30;-5,91;0,01;20.536.123.276,20
